TableName,ID,EN_UK,EN_UK_Shorten,TH_TH,JP_JP,Comment
,10282,Stout Grand Staff,,ไอเทม,,
,10283,Elegant Sceptre,,ไอเทม,,
,10284,Banded Tower Shield,,ไอเทม,,
,10285,Hammered Plate Gauntlets,,ไอเทม,,
,10286,Tanned Lamellar Gloves,,ไอเทม,,
,10287,Woven Silk Gloves,,ไอเทม,,
,10288,Hammered Plate Boots,,ไอเทม,,
,10289,Tanned Lamellar Boots,,ไอเทม,,
,10290,Woven Silk Shoes,,ไอเทม,,
,10291,Hammered Plate Helm,,ไอเทม,,
,10292,Tanned Lamellar Helm,,ไอเทม,,
,10293,Woven Silk Hat,,ไอเทม,,
,10294,Hammered Plate Greaves,,ไอเทม,,
,10295,Tanned Lamellar Greaves,,ไอเทม,,
,10296,Woven Silk Breeches,,ไอเทม,,
,10297,Hammered Plate Breastplate,,ไอเทม,,
,10298,Tanned Lamellar Cuirass,,ไอเทม,,
,10299,Woven Silk Shirt,,ไอเทม,,
,10300,Brutal Great Maul,,ไอเทม,,
,10301,Savage Great Axe,,ไอเทม,,
,10302,Balanced Greatsword,,ไอเทม,,
,10303,Cruel Langsax,,ไอเทม,,
,10304,Crafted War Bow,,ไอเทม,,
,10305,Solid Grand Staff,,ไอเทม,,
,10306,Splendid Sceptre,,ไอเทม,,
,10307,Reinforced Tower Shield,,ไอเทม,,
,10308,Embossed Plate Gauntlets,,ไอเทม,,
,10309,Cured Lamellar Gloves,,ไอเทม,,
,10310,Tailored Silk Gloves,,ไอเทม,,
,10311,Embossed Plate Boots,,ไอเทม,,
,10312,Cured Lamellar Boots,,ไอเทม,,
,10313,Tailored Silk Shoes,,ไอเทม,,
,10314,Embossed Plate Helm,,ไอเทม,,
,10315,Cured Lamellar Helm,,ไอเทม,,
,10316,Tailored Silk Hat,,ไอเทม,,
,10317,Embossed Plate Greaves,,ไอเทม,,
,10318,Cured Lamellar Greaves,,ไอเทม,,
,10319,Tailored Silk Breeches,,ไอเทม,,
,10320,Embossed Plate Breastplate,,ไอเทม,,
,10321,Cured Lamellar Cuirass,,ไอเทม,,
,10322,Tailored Silk Shirt,,ไอเทม,,
,10323,Mallet,,ไอเทม,,
,10324,Wood Axe,,ไอเทม,,
,10325,Broadsword,,ไอเทม,,
,10326,Robust Mallet,,ไอเทม,,
,10327,Fierce Wood Axe,,ไอเทม,,
,10328,Steady Broadsword,,ไอเทม,,
,10329,Brutal Mallet,,ไอเทม,,
,10330,Savage Wood Axe,,ไอเทม,,
,10331,Balanced Broadsword,,ไอเทม,,
,10332,War Hammer,,ไอเทม,,
,10333,Broad Axe,,ไอเทม,,
,10334,Longsword,,ไอเทม,,
,10335,Robust War Hammer,,ไอเทม,,
,10336,Fierce Broad Axe,,ไอเทม,,
,10337,Steady Longsword,,ไอเทม,,
,10338,Brutal War Hammer,,ไอเทม,,
,10339,Savage Broad Axe,,ไอเทม,,
,10340,Balanced Longsword,,ไอเทม,,
,10341,Mace,,ไอเทม,,
,10342,Short Axe,,ไอเทม,,
,10343,Cutlass,,ไอเทม,,
,10344,Robust Mace,,ไอเทม,,
,10345,Fierce Short Axe,,ไอเทม,,
,10346,Steady Cutlass,,ไอเทม,,
,10347,Brutal Mace,,ไอเทม,,
,10348,Savage Short Axe,,ไอเทม,,
,10349,Balanced Cutlass,,ไอเทม,,
,10350,Flanged Mace,,ไอเทม,,
,10351,Battle Axe,,ไอเทม,,
,10352,Falchion,,ไอเทม,,
,10353,Robust Flanged Mace,,ไอเทม,,
,10354,Fierce Battle Axe,,ไอเทม,,
,10355,Steady Falchion,,ไอเทม,,
,10356,Brutal Flanged Mace,,ไอเทม,,
,10357,Savage Battle Axe,,ไอเทม,,
,10358,Balanced Falchion,,ไอเทม,,
,10359,Spellbound Gown,,ไอเทม,,
,10360,Warhaunter Gauntlets,,ไอเทม,,
,10361,Brightsong Torc,,ไอเทม,,
,10362,Helm of the Wanderer,,ไอเทม,,
,10363,Fiona's Necklace,,ไอเทม,,
,10364,DNU,,ไอเทม,,
,10365,Una's Fur Boots,,ไอเทม,,
,10366,Declan's Ring,,ไอเทม,,
,10367,Severina's Amulet,,ไอเทม,,
,10368,Una's Fur Gloves,,ไอเทม,,
,10369,Winter Warmer,,ไอเทม,,
,10370,Zeuk's Gloves,,ไอเทม,,
,10371,Corbin's Bracers,,ไอเทม,,
,10372,Kayla's Gauntlets,,ไอเทม,,
,10373,Ring of the Trinity Servant,,ไอเทม,,
,10374,Leaves of Spring,,ไอเทม,,
,10375,Leaves of Summer,,ไอเทม,,
,10376,Leaves of Autumn,,ไอเทม,,
,10377,Leaves of Winter,,ไอเทม,,
,10378,OVERWRITE,,ไอเทม,,
,15001,Ruined Hide Scraps,,ไอเทม,,
,15002,Yellowed Canine,,ไอเทม,,
,15004,Wrecked Grey Wolf Pelt,,ไอเทม,,
,15005,Grey Wolf Pelt,,ไอเทม,,
,15006,Fine Grey Wolf Pelt,,ไอเทม,,
,15007,Pristine Grey Wolf Pelt,,ไอเทม,,
,15012,Ruined Leather Armour Piece,,ไอเทม,,
,15013,Stale Bread,,ไอเทม,,
,15014,Silver Axe of Carnage,,ไอเทม,,
,15015,Old Cloth Scraps,,ไอเทม,,
,15016,Damaged Leather Armour Piece,,ไอเทม,,
,15017,Rusty Mail Scraps,,ไอเทม,,
,15018,Golden Axe of Carnage,,ไอเทม,,
,15019,Silver Mace of Virtue,,ไอเทม,,
,15021,Bronze Torq,,ไอเทม,,
,15023,Bronze Brooch,,ไอเทม,,
,15025,Golden Mace of Virtue,,ไอเทม,,
,15026,Horn Goblet,,ไอเทม,,
,15027,OVERWRITE,,ไอเทม,,
,15028,Crusty Bread,,ไอเทม,,
,15029,Russet Apple,,ไอเทม,,
,15030,Cold Sliced Mutton,,ไอเทม,,
,15031,Refreshing Spring Water,,ไอเทม,,
,15032,Mug of Ale,,ไอเทม,,
,15033,Ruined White Wolf Pelt,,ไอเทม,,
,15034,Pristine White Wolf Pelt,,ไอเทม,,
,15035,Claws of the Alpha Snarl,,ไอเทม,,
,15036,Sacred Finger of Pontificus,,ไอเทม,,
,15037,Hagvar's Head,,ไอเทม,,
,15038,Arrows,,ไอเทม,,
,15039,Command Totem,,ไอเทม,,
,15040,Commendation Scroll,,ไอเทม,,
,15041,Plain Silver Goblet,,ไอเทม,,
,15042,Minor Energy Potion,,ไอเทม,,
,15043,Jasper,,ไอเทม,,
,15044,Agate,,ไอเทม,,
,15045,Bloodstone,,ไอเทม,,
,15046,Amber,,ไอเทม,,
,15047,Tiger's Eye,,ไอเทม,,
,15048,Moonstone,,ไอเทม,,
,15049,Rose Quartz,,ไอเทม,,
,15050,Jet,,ไอเทม,,
,15051,Pearl,,ไอเทม,,
,15052,Amethyst,,ไอเทม,,
,15053,Peridot,,ไอเทม,,
,15054,Sapphire,,ไอเทม,,
,15055,Ruby,,ไอเทม,,
,15056,Emerald,,ไอเทม,,
,15057,Diamond,,ไอเทม,,
,15058,Military Supplies,,ไอเทม,,
,15059,Bottle of Mead,,ไอเทม,,
,15060,Farcrag Sewers Map,,ไอเทม,,
,15061,Red Rooster,,ไอเทม,,
,15062,Marsh Brown,,ไอเทม,,
,15063,Black Dumpy,,ไอเทม,,
,15064,Crow's Tear,,ไอเทม,,
,15065,Barbed Silver Arrowhead,,ไอเทม,,
,15066,Skull of Mirrian,,ไอเทม,,
,15067,Common Chicken,,ไอเทม,,
,15069,White Pawn,,ไอเทม,,
,15070,White Knight,,ไอเทม,,
,15071,White Bishop,,ไอเทม,,
,15072,White Rook,,ไอเทม,,
,15073,White Queen,,ไอเทม,,
,15074,White King,,ไอเทม,,
,15075,Bracken the Puppy,,ไอเทม,,
,15076,Necklace of Energy,,ไอเทม,,
,15077,Strange Letter,,ไอเทม,,
,15078,Razor Arrow,,ไอเทม,,
,15079,Pounder Arrow,,ไอเทม,,
,15080,Icicle Arrow,,ไอเทม,,
,15090,Flame Arrow,,ไอเทม,,
,15091,Enchanted Arrow,,ไอเทม,,
,15092,Tangling Arrow,,ไอเทม,,
,15093,Ripper Arrow,,ไอเทม,,
,15094,Short Range Arrow,,ไอเทม,,
,15095,Bodkin Arrow,,ไอเทม,,
,15096,Wolf Meat,,ไอเทม,,
,15097,Russet Apple,,ไอเทม,,
,15098,Refreshing Spring Water,,ไอเทม,,
,15099,Skullcrusher Signal Torch,,ไอเทม,,
,15100,Rafferty's Ring,,ไอเทม,,
,15101,Mining Pick,,ไอเทม,,
,15102,Tomb Shovel,,ไอเทม,,
,15103,Burrower's Brew,,ไอเทม,,
,15104,Centaury,,ไอเทม,,
,15105,Mugwort,,ไอเทม,,
,15106,Thyme,,ไอเทม,,
,15107,Nettle,,ไอเทม,,
,15108,Herbal Salve,,ไอเทม,,
,15109,Rotten Flesh,,ไอเทม,,
,15110,Minor Energy Potion,,ไอเทม,,
,15111,Minor Health Potion,,ไอเทม,,
,15112,Ancient Bone Shards,,ไอเทม,,
,15113,Blackchalk,,ไอเทม,,
,15114,Dilute Health Potion,,ไอเทม,,
,15115,Crookback Jail Key,,ไอเทม,,
,15116,Figurine of Belenus,,ไอเทม,,
,15117,Saltfire Brew,,ไอเทม,,
,15118,Mysterious Egg,,ไอเทม,,
,15119,Contraband,,ไอเทม,,
,15120,Maul,,ไอเทม,,
,15121,Sparth Axe,,ไอเทม,,
,15122,Claymore,,ไอเทม,,
,15123,Dirk,,ไอเทม,,
,15124,Composite Bow,,ไอเทม,,
,15125,Quarter Staff,,ไอเทม,,
,15126,Rod,,ไอเทม,,
,15127,Robust Maul,,ไอเทม,,
,15128,Fierce Sparth Axe,,ไอเทม,,
,15129,Steady Claymore,,ไอเทม,,
,15130,Sharp Dirk,,ไอเทม,,
,15131,Sturdy Composite Bow,,ไอเทม,,
,15132,Stout Quarter Staff,,ไอเทม,,
,15133,Elegant Rod,,ไอเทม,,
,15134,Brutal Maul,,ไอเทม,,
,15135,Savage Sparth Axe,,ไอเทม,,
,15136,Balanced Claymore,,ไอเทม,,
,15137,Cruel Dirk,,ไอเทม,,
,15138,Crafted Composite Bow,,ไอเทม,,
,15139,Solid Quarter Staff,,ไอเทม,,
,15140,Splendid Rod,,ไอเทม,,
,15141,Great Maul,,ไอเทม,,
,15142,Great Axe,,ไอเทม,,
,15143,Greatsword,,ไอเทม,,
,15144,Langsax,,ไอเทม,,
,15145,War Bow,,ไอเทม,,
,15146,Grand Staff,,ไอเทม,,
,15147,Sceptre,,ไอเทม,,
,15148,Robust Great Maul,,ไอเทม,,
,15149,Fierce Great Axe,,ไอเทม,,
,15150,Steady Greatsword,,ไอเทม,,
,15151,Sharp Langsax,,ไอเทม,,
,15152,Sturdy War Bow,,ไอเทม,,
,15153,Stout Grand Staff,,ไอเทม,,
,15154,Elegant Sceptre,,ไอเทม,,
,15155,Brutal Great Maul,,ไอเทม,,
,15156,Savage Great Axe,,ไอเทม,,
,15157,Balanced Greatsword,,ไอเทม,,
,15158,Cruel Langsax,,ไอเทม,,
,15159,Crafted War Bow,,ไอเทม,,
,15160,Solid Grand Staff,,ไอเทม,,
,15161,Splendid Sceptre,,ไอเทม,,
,15162,Mace,,ไอเทม,,
,15163,Short Axe,,ไอเทม,,
,15164,Cutlass,,ไอเทม,,
,15165,Robust Mace,,ไอเทม,,
,15166,Fierce Short Axe,,ไอเทม,,
,15167,Steady Cutlass,,ไอเทม,,
,15168,Brutal Mace,,ไอเทม,,
,15169,Savage Short Axe,,ไอเทม,,
,15170,Balanced Cutlass,,ไอเทม,,
,15171,Flanged Mace,,ไอเทม,,
,15172,Battle Axe,,ไอเทม,,
,15173,Falchion,,ไอเทม,,
,15174,Robust Flanged Mace,,ไอเทม,,
,15175,Fierce Battle Axe,,ไอเทม,,
,15176,Steady Falchion,,ไอเทม,,
,15177,Brutal Flanged Mace,,ไอเทม,,
,15178,Savage Battle Axe,,ไอเทม,,
,15179,Balanced Falchion,,ไอเทม,,
,15180,Scale Gauntlets,,ไอเทม,,
,15181,Quilted Gloves,,ไอเทม,,
,15182,Linen Gloves,,ไอเทม,,
,15183,Hammered Scale Gauntlets,,ไอเทม,,
,15184,Tanned Quilted Gloves,,ไอเทม,,
,15185,Woven Linen Gloves,,ไอเทม,,
,15186,Embossed Scale Gauntlets,,ไอเทม,,
,15187,Cured Quilted Gloves,,ไอเทม,,
,15188,Tailored Linen Gloves,,ไอเทม,,
,15189,Plate Gauntlets,,ไอเทม,,
,15190,Lamellar Gloves,,ไอเทม,,
,15191,Silk Gloves,,ไอเทม,,
,15192,Hammered Plate Gauntlets,,ไอเทม,,
,15193,Tanned Lamellar Gloves,,ไอเทม,,
,15194,Woven Silk Gloves,,ไอเทม,,
,15195,Embossed Plate Gauntlets,,ไอเทม,,
,15196,Cured Lamellar Gloves,,ไอเทม,,
,15197,Tailored Silk Gloves,,ไอเทม,,
,15198,Scale Boots,,ไอเทม,,
,15199,Quilted Boots,,ไอเทม,,
,15200,Linen Shoes,,ไอเทม,,
,15201,Hammered Scale Boots,,ไอเทม,,
,15202,Tanned Quilted Boots,,ไอเทม,,
,15203,Woven Linen Shoes,,ไอเทม,,
,15204,Embossed Scale Boots,,ไอเทม,,
,15205,Cured Quilted Boots,,ไอเทม,,
,15206,Tailored Linen Shoes,,ไอเทม,,
,15207,Plate Boots,,ไอเทม,,
,15208,Lamellar Boots,,ไอเทม,,
,15209,Silk Shoes,,ไอเทม,,
,15210,Hammered Plate Boots,,ไอเทม,,
,15211,Tanned Lamellar Boots,,ไอเทม,,
,15212,Woven Silk Shoes,,ไอเทม,,
,15213,Embossed Plate Boots,,ไอเทม,,
,15214,Cured Lamellar Boots,,ไอเทม,,
,15215,Tailored Silk Shoes,,ไอเทม,,
,15216,Scale Helm,,ไอเทม,,
,15217,Quilted Helm,,ไอเทม,,
,15218,Linen Hat,,ไอเทม,,
,15219,Hammered Scale Helm,,ไอเทม,,
,15220,Tanned Quilted Helm,,ไอเทม,,
,15221,Woven Linen Hat,,ไอเทม,,
,15222,Embossed Scale Helm,,ไอเทม,,
,15223,Cured Quilted Helm,,ไอเทม,,
,15224,Tailored Linen Hat,,ไอเทม,,
,15225,Plate Helm,,ไอเทม,,
,15226,Lamellar Helm,,ไอเทม,,
,15227,Silk Hat,,ไอเทม,,
,15228,Hammered Plate Helm,,ไอเทม,,
,15229,Tanned Lamellar Helm,,ไอเทม,,
,15230,Woven Silk Hat,,ไอเทม,,
,15231,Embossed Plate Helm,,ไอเทม,,
,15232,Cured Lamellar Helm,,ไอเทม,,
,15233,Tailored Silk Hat,,ไอเทม,,
,15234,Scale Greaves,,ไอเทม,,
,15235,Quilted Greaves,,ไอเทม,,
,15236,Linen Breeches,,ไอเทม,,
,15237,Hammered Scale Greaves,,ไอเทม,,
,15238,Tanned Quilted Greaves,,ไอเทม,,
,15239,Woven Linen Breeches,,ไอเทม,,
,15240,Embossed Scale Greaves,,ไอเทม,,
,15241,Cured Quilted Greaves,,ไอเทม,,
,15242,Tailored Linen Breeches,,ไอเทม,,
,15243,Plate Greaves,,ไอเทม,,
,15244,Lamellar Greaves,,ไอเทม,,
,15245,Silk Breeches,,ไอเทม,,
,15246,Hammered Plate Greaves,,ไอเทม,,
,15247,Tanned Lamellar Greaves,,ไอเทม,,
,15248,Woven Silk Breeches,,ไอเทม,,
,15249,Embossed Plate Greaves,,ไอเทม,,
,15250,Cured Lamellar Greaves,,ไอเทม,,
,15251,Tailored Silk Breeches,,ไอเทม,,
,15252,Scale Breastplate,,ไอเทม,,
,15253,Quilted Cuirass,,ไอเทม,,
,15254,Linen Shirt,,ไอเทม,,
,15255,Hammered Scale Breastplate,,ไอเทม,,
,15256,Tanned Quilted Cuirass,,ไอเทม,,
,15257,Woven Linen Shirt,,ไอเทม,,
,15258,Embossed Scale Breastplate,,ไอเทม,,
,15259,Cured Quilted Cuirass,,ไอเทม,,
,15260,Tailored Linen Shirt,,ไอเทม,,
,15261,Plate Breastplate,,ไอเทม,,
,15262,Lamellar Cuirass,,ไอเทม,,
,15263,Silk Shirt,,ไอเทม,,
,15264,Hammered Plate Breastplate,,ไอเทม,,
,15265,Tanned Lamellar Cuirass,,ไอเทม,,
,15266,Woven Silk Shirt,,ไอเทม,,
,15267,Embossed Plate Breastplate,,ไอเทม,,
,15268,Cured Lamellar Cuirass,,ไอเทม,,
,15269,Tailored Silk Shirt,,ไอเทม,,
,15270,Kite Shield,,ไอเทม,,
,15271,Banded Kite Shield,,ไอเทม,,
,15272,Reinforced Kite Shield,,ไอเทม,,
,15273,Tower Shield,,ไอเทม,,
,15274,Banded Tower Shield,,ไอเทม,,
,15275,Reinforced Tower Shield,,ไอเทม,,
,15276,Golden Eagle Chieftain Helm,,ไอเทม,,
,15277,Silver Hawk Guardian Helm,,ไอเทม,,
,15278,Barbarian Helm,,ไอเทม,,
,15279,Studded Helm,,ไอเทม,,
,15280,Rondel,,ไอเทม,,
,15281,Sharp Rondel,,ไอเทม,,
,15282,Cruel Rondel,,ไอเทม,,
,15283,Sgian Dubh,,ไอเทม,,
,15284,Sharp Sgian Dubh,,ไอเทม,,
,15285,Cruel Sgian Dubh,,ไอเทม,,
,15286,Redclaw Breastplate,,ไอเทม,,
,15287,Redclaw Greaves,,ไอเทม,,
,15288,Redclaw Helm,,ไอเทม,,
,15289,Redclaw Boots,,ไอเทม,,
,15290,Redclaw Gauntlets,,ไอเทม,,
,15291,Highroad Cuirass,,ไอเทม,,
,15292,Highroad Greaves,,ไอเทม,,
,15293,Highroad Hood,,ไอเทม,,
,15294,Highroad Boots,,ไอเทม,,
,15295,Highroad Gauntlets,,ไอเทม,,
,15296,Darkrun Jerkin,,ไอเทม,,
,15297,Darkrun Breeches,,ไอเทม,,
,15298,Darkrun Cowl,,ไอเทม,,
,15299,Darkrun Boots,,ไอเทม,,
,15300,Darkrun Gloves,,ไอเทม,,
,15301,Silverleaf Robe,,ไอเทม,,
,15302,Silverleaf Leggings,,ไอเทม,,
,15303,Silverleaf Circlet,,ไอเทม,,
,15304,Silverleaf Sandals,,ไอเทม,,
,15305,Silverleaf Gloves,,ไอเทม,,
,15306,Sorcerous Gown,,ไอเทม,,
,15307,Sorcerous Skirt,,ไอเทม,,
,15308,Sorcerous Hat,,ไอเทม,,
,15309,Sorcerous Shoes,,ไอเทม,,
,15310,Sorcerous Gloves,,ไอเทม,,
,15311,Hammered Redclaw Breastplate,,ไอเทม,,
,15312,Hammered Redclaw Greaves,,ไอเทม,,
,15313,Hammered Redclaw Helm,,ไอเทม,,
,15314,Hammered Redclaw Boots,,ไอเทม,,
,15315,Hammered Redclaw Gauntlets,,ไอเทม,,
,15316,Tanned Highroad Cuirass,,ไอเทม,,
,15317,Tanned Highroad Greaves,,ไอเทม,,
,15318,Tanned Highroad Hood,,ไอเทม,,
,15319,Tanned Highroad Boots,,ไอเทม,,
,15320,Tanned Highroad Gauntlets,,ไอเทม,,
,15321,Tanned Darkrun Jerkin,,ไอเทม,,
,15322,Tanned Darkrun Breeches,,ไอเทม,,
,15323,Tanned Darkrun Cowl,,ไอเทม,,
,15324,Tanned Darkrun Boots,,ไอเทม,,
,15325,Tanned Darkrun Gloves,,ไอเทม,,
,15326,Woven Silverleaf Robe,,ไอเทม,,
,15327,Woven Silverleaf Leggings,,ไอเทม,,
,15328,Woven Silverleaf Circlet,,ไอเทม,,
,15329,Woven Silverleaf Sandals,,ไอเทม,,
,15330,Woven Silverleaf Gloves,,ไอเทม,,
,15331,Woven Sorcerous Gown,,ไอเทม,,
,15332,Woven Sorcerous Skirt,,ไอเทม,,
,15333,Woven Sorcerous Hat,,ไอเทม,,
,15334,Woven Sorcerous Shoes,,ไอเทม,,
,15335,Woven Sorcerous Gloves,,ไอเทม,,
,15336,Embossed Redclaw Breastplate,,ไอเทม,,
,15337,Embossed Redclaw Greaves,,ไอเทม,,
,15338,Embossed Redclaw Helm,,ไอเทม,,
,15339,Embossed Redclaw Boots,,ไอเทม,,
,15340,Embossed Redclaw Gauntlets,,ไอเทม,,
,15341,Cured Highroad Cuirass,,ไอเทม,,
,15342,Cured Highroad Greaves,,ไอเทม,,
,15343,Cured Highroad Hood,,ไอเทม,,
,15344,Cured Highroad Boots,,ไอเทม,,
,15345,Cured Highroad Gauntlets,,ไอเทม,,
,15346,Cured Darkrun Jerkin,,ไอเทม,,
,15347,Cured Darkrun Breeches,,ไอเทม,,
,15348,Cured Darkrun Cowl,,ไอเทม,,
,15349,Cured Darkrun Boots,,ไอเทม,,
,15350,Cured Darkrun Gloves,,ไอเทม,,
,15351,Tailored Silverleaf Robe,,ไอเทม,,
,15352,Tailored Silverleaf Leggings,,ไอเทม,,
,15353,Tailored Silverleaf Circlet,,ไอเทม,,
,15354,Tailored Silverleaf Sandals,,ไอเทม,,
,15355,Tailored Silverleaf Gloves,,ไอเทม,,
,15356,Tailored Sorcerous Gown,,ไอเทม,,
,15357,Tailored Sorcerous Skirt,,ไอเทม,,
,15358,Tailored Sorcerous Hat,,ไอเทม,,
,15359,Tailored Sorcerous Shoes,,ไอเทม,,
,15360,Tailored Sorcerous Gloves,,ไอเทม,,
,15361,Bloodstrike Breastplate,,ไอเทม,,
,15362,Bloodstrike Greaves,,ไอเทม,,
